S.No.,District Code,District Name,District Census 2011 Code,District Census 2001 Code,Subdistrict Code,Subdistrict Name,Subdistrict Census 2011 Code,Subdistrict Census 2001 Code,Village Code,Village Name,Village Census 2011 Code,Village Census 2001 Code,Local Body Code,Local Body Name
24208,131,Basti,185,55,937,Bhanpur,00937,1,178525,Piparahia,178525,07158900,54444,Piparahia
24209,131,Basti,185,55,937,Bhanpur,00937,1,178731,Pipara Raheem,178731,07179500,267865,Bahadurpur
24210,131,Basti,185,55,937,Bhanpur,00937,1,178706,Pipari Thakur,178706,07177000,54571,Lapsi
24211,131,Basti,185,55,937,Bhanpur,00937,1,178894,Pipra Japti,178894,07195800,54588,Pipara Japti
24212,131,Basti,185,55,937,Bhanpur,00937,1,178818,Pipri Japti,178818,07188200,268716,Bhiura
24213,131,Basti,185,55,937,Bhanpur,00937,1,178551,Piraila Garib,178551,07161500,54445,Piraila Garib
24214,131,Basti,185,55,937,Bhanpur,00937,1,178488,Piraila Narharia,178488,07155200,54446,Piraila Narharia
24215,131,Basti,185,55,937,Bhanpur,00937,1,178822,Pitaut,178822,07188600,54590,Pitaut
24216,131,Basti,185,55,937,Bhanpur,00937,1,178764,Pokhar Bhitwa,178764,07182800,54579,Mustafabad
24217,131,Basti,185,55,937,Bhanpur,00937,1,178914,Pokhar Bhitwa,178914,07197800,54591,Pokhar Bhitwa
24218,131,Basti,185,55,937,Bhanpur,00937,1,178758,Puraina,178758,07182200,54592,Puraina
24219,131,Basti,185,55,937,Bhanpur,00937,1,178615,Radijot,178615,07167900,54419,Karaili
24220,131,Basti,185,55,937,Bhanpur,00937,1,178610,Rafia Chak,178610,07167400,54419,Karaili
24221,131,Basti,185,55,937,Bhanpur,00937,1,178915,Raghunathpur,178915,07197900,54591,Pokhar Bhitwa
24222,131,Basti,185,55,937,Bhanpur,00937,1,178688,Rakhaulia,178688,07175200,54593,Rampur Mudari
24223,131,Basti,185,55,937,Bhanpur,00937,1,178516,Ramapur,178516,07158000,54421,Kataria Nankar
24224,131,Basti,185,55,937,Bhanpur,00937,1,178876,Ramawapur Pandey,178876,07194000,267966,Jagdishpur
24225,131,Basti,185,55,937,Bhanpur,00937,1,178724,Rambari,178724,07178800,267859,Mudwara
24226,131,Basti,185,55,937,Bhanpur,00937,1,178626,Ram Nagar Kathawtia,178626,07169000,54447,Ram Nagar
24227,131,Basti,185,55,937,Bhanpur,00937,1,178687,Rampur,178687,07175100,54593,Rampur Mudari
24228,131,Basti,185,55,937,Bhanpur,00937,1,178791,Ramwapur Babu,178791,07185500,267889,Rehar Jungal
24229,131,Basti,185,55,937,Bhanpur,00937,1,178741,Ratanpur,178741,07180500,54548,Bishunpur
24230,131,Basti,185,55,937,Bhanpur,00937,1,178869,Rehar Babu,178869,07193300,54538,Bansapar
24231,131,Basti,185,55,937,Bhanpur,00937,1,178797,Rehar Jangal,178797,07186100,267889,Rehar Jungal
24232,131,Basti,185,55,937,Bhanpur,00937,1,178771,Rengee,178771,07183500,54594,Rengee
24233,131,Basti,185,55,937,Bhanpur,00937,1,178618,Rikhiya,178618,07168200,54402,Beili
24234,131,Basti,185,55,937,Bhanpur,00937,1,178774,Rudrapur,178774,07183800,54595,Rudrapur
24235,131,Basti,185,55,937,Bhanpur,00937,1,178644,Rustampur,178644,07170800,267837,Mailani Urf Hindunagar
24236,131,Basti,185,55,937,Bhanpur,00937,1,178635,Sadullapur,178635,07169900,54388,Adampur
24237,131,Basti,185,55,937,Bhanpur,00937,1,178556,Safipur Urf Navagawn,178556,07162000,54395,Banke Chore
24238,131,Basti,185,55,937,Bhanpur,00937,1,178530,Sagara,178530,07159400,54448,Sagara Khas
24239,131,Basti,185,55,937,Bhanpur,00937,1,178840,Sagar Dinwa,178840,07190400,54608,Tinich Shukul
24240,131,Basti,185,55,937,Bhanpur,00937,1,178541,Sahaulia Chak,178541,07160500,54413,Gadahpur Chak Agya
24241,131,Basti,185,55,937,Bhanpur,00937,1,178904,Sakaraula,178904,07196800,54535,Baheria
24242,131,Basti,185,55,937,Bhanpur,00937,1,178519,Sakatpur,178519,07158300,54449,Sakatpur
24243,131,Basti,185,55,937,Bhanpur,00937,1,178565,Sakhiya Deeh,178565,07162900,267811,Kaulpur
24244,131,Basti,185,55,937,Bhanpur,00937,1,178779,Saltaua Gopalpur,178779,07184300,54596,Saltaua Gopalpur
24245,131,Basti,185,55,937,Bhanpur,00937,1,178884,Sansarpur,178884,07194800,54597,Sansarpur
24246,131,Basti,185,55,937,Bhanpur,00937,1,178670,Saraini,178670,07173400,54587,Parsa Langra
24247,131,Basti,185,55,937,Bhanpur,00937,1,178846,Sari Harnam,178846,07191000,54598,Sari Kalp
24248,131,Basti,185,55,937,Bhanpur,00937,1,178847,Sari Hichchha,178847,07191100,267957,Sari Hichchha
24249,131,Basti,185,55,937,Bhanpur,00937,1,178845,Sari Kalp,178845,07190900,54598,Sari Kalp
24250,131,Basti,185,55,937,Bhanpur,00937,1,178708,Sedhoni,178708,07177200,268401,Madhwapur 1st
24251,131,Basti,185,55,937,Bhanpur,00937,1,178733,Sehamo,178733,07179700,54599,Sehamo
24252,131,Basti,185,55,937,Bhanpur,00937,1,178729,Sekhui,178729,07179300,267865,Bahadurpur
24253,131,Basti,185,55,937,Bhanpur,00937,1,178828,Sekhui,178828,07189200,54600,Sekhuiu
24254,131,Basti,185,55,937,Bhanpur,00937,1,178861,Sevai,178861,07192500,267957,Sari Hichchha
24255,131,Basti,185,55,937,Bhanpur,00937,1,178785,Sewai,178785,07184900,54565,Kakrahiya
24256,131,Basti,185,55,937,Bhanpur,00937,1,178674,Shahpur,178674,07173800,54601,Shahpur
24257,131,Basti,185,55,937,Bhanpur,00937,1,178603,Shanichara,178603,07166700,267823,Asnahari
24258,131,Basti,185,55,937,Bhanpur,00937,1,178494,Shankerpur,178494,07155800,54450,Shankarpur
24259,131,Basti,185,55,937,Bhanpur,00937,1,178521,Shekhapur,178521,07158500,268788,Ibrahimchak Shekhapur
24260,131,Basti,185,55,937,Bhanpur,00937,1,178630,Shekhapur Chak Dost Mohammad,178630,07169400,54451,Shekhapur Chak Dost Mohammad
24261,131,Basti,185,55,937,Bhanpur,00937,1,178858,Shivgarha,178858,07192200,54544,Betahua
24262,131,Basti,185,55,937,Bhanpur,00937,1,178838,Shivpur,178838,07190200,54602,Shivpur
24263,131,Basti,185,55,937,Bhanpur,00937,1,178832,Shiwa,178832,07189600,54532,Amarauli Shumali
24264,131,Basti,185,55,937,Bhanpur,00937,1,178899,Sidhauni,178899,07196300,54556,Hardiya
24265,131,Basti,185,55,937,Bhanpur,00937,1,178865,Sidhavni,178865,07192900,54549,Chetara
24266,131,Basti,185,55,937,Bhanpur,00937,1,178719,Sihari Khurd,178719,07178300,54539,Basdeela
24267,131,Basti,185,55,937,Bhanpur,00937,1,178717,Sihari Sardaha,178717,07178100,54604,Siswa Baruwar
24268,131,Basti,185,55,937,Bhanpur,00937,1,178783,Sihawara,178783,07184700,54603,Sihawara
24269,131,Basti,185,55,937,Bhanpur,00937,1,178789,Sikandarpur,178789,07185300,54555,Gorkhar
24270,131,Basti,185,55,937,Bhanpur,00937,1,178650,Silwatia,178650,07171400,268729,Silwatiya
24271,131,Basti,185,55,937,Bhanpur,00937,1,178590,Sisawa Khurd,178590,07165400,,
24272,131,Basti,185,55,937,Bhanpur,00937,1,178716,Siswa Baruwar,178716,07178000,54604,Siswa Baruwar
24273,131,Basti,185,55,937,Bhanpur,00937,1,178579,Siswa Bujurg,178579,07164300,,
24274,131,Basti,185,55,937,Bhanpur,00937,1,178765,Siswari,178765,07182900,54605,Siswari
24275,131,Basti,185,55,937,Bhanpur,00937,1,178683,Sonha,178683,07174700,,
24276,131,Basti,185,55,937,Bhanpur,00937,1,178553,Sonvarsa,178553,07161700,54434,Nakdhar
24277,131,Basti,185,55,937,Bhanpur,00937,1,178857,Suarihwa,178857,07192100,54544,Betahua
24278,131,Basti,185,55,937,Bhanpur,00937,1,178756,Subhaiya,178756,07182000,54606,Subhai
24279,131,Basti,185,55,937,Bhanpur,00937,1,178560,Sudai Deeha,178560,07162400,54433,Manjharia Bazar
24280,131,Basti,185,55,937,Bhanpur,00937,1,941469,Suhai,000000,,,
24281,131,Basti,185,55,937,Bhanpur,00937,1,178895,Sukarauli,178895,07195900,54588,Pipara Japti
24282,131,Basti,185,55,937,Bhanpur,00937,1,178839,Sultanpur,178839,07190300,54608,Tinich Shukul
24283,131,Basti,185,55,937,Bhanpur,00937,1,178549,Sumia,178549,07161300,267683,Thumahawa Pandey
24284,131,Basti,185,55,937,Bhanpur,00937,1,178799,Surat Garha,178799,07186300,54607,Surat Garha
24285,131,Basti,185,55,937,Bhanpur,00937,1,178622,Takia Chak,178622,07168600,267829,Takiya Chak
24286,131,Basti,185,55,937,Bhanpur,00937,1,178546,Tarauthi,178546,07161000,54453,Tandauthi
24287,131,Basti,185,55,937,Bhanpur,00937,1,178866,Tarhauha,178866,07193000,54538,Bansapar
24288,131,Basti,185,55,937,Bhanpur,00937,1,178823,Telia Deeh,178823,07188700,54547,Teliya Deeh
24289,131,Basti,185,55,937,Bhanpur,00937,1,178664,Tendua Asnahara,178664,07172800,54454,Tenua Asnahara
24290,131,Basti,185,55,937,Bhanpur,00937,1,178489,Tenduhna,178489,07155300,54446,Piraila Narharia
24291,131,Basti,185,55,937,Bhanpur,00937,1,178675,Tenua,178675,07173900,54546,Tenuwa
24292,131,Basti,185,55,937,Bhanpur,00937,1,178617,Teri Kuiyan,178617,07168100,54402,Beili
24293,131,Basti,185,55,937,Bhanpur,00937,1,178660,Tharuapur,178660,07172400,267834,Narkatha
24294,131,Basti,185,55,937,Bhanpur,00937,1,178548,Thumhawa,178548,07161200,267683,Thumahawa Pandey
24295,131,Basti,185,55,937,Bhanpur,00937,1,178583,Thumhawa Pandey,178583,07164700,,
24296,131,Basti,185,55,937,Bhanpur,00937,1,178841,Tinich Shukul,178841,07190500,54608,Tinich Shukul
24297,131,Basti,185,55,937,Bhanpur,00937,1,178821,Turkaulia,178821,07188500,54590,Pitaut
24298,131,Basti,185,55,937,Bhanpur,00937,1,178527,Turkaulia Rai,178527,07159100,267661,Turkuliya Rai
24299,131,Basti,185,55,937,Bhanpur,00937,1,178663,Turkaulia Urf Karmahia,178663,07172700,54455,Turkaulia Urf Karmahia
24300,131,Basti,185,55,937,Bhanpur,00937,1,178522,Tusail,178522,07158600,54456,Tusail
24301,131,Basti,185,55,937,Bhanpur,00937,1,178591,Ukara,178591,07165500,,
24302,131,Basti,185,55,937,Bhanpur,00937,1,178737,Umara Khas,178737,07180100,54609,Umara Khas
24303,131,Basti,185,55,937,Bhanpur,00937,1,178524,Umar Bharia,178524,07158800,54444,Piparahia
24304,131,Basti,185,55,937,Bhanpur,00937,1,178692,Vishambhar Chak,178692,07175600,54547,Teliya Deeh
24305,131,Basti,185,55,937,Bhanpur,00937,1,178788,Vishunpur,178788,07185200,54591,Pokhar Bhitwa
24306,131,Basti,185,55,937,Bhanpur,00937,1,178638,Wahid Chak,178638,07170200,54418,Jogia Pathak
24307,131,Basti,185,55,937,Bhanpur,00937,1,178573,Wajidjot,178573,07163700,267827,Patkhauli Poorab
24308,131,Basti,185,55,937,Bhanpur,00937,1,178910,Zinwan,178910,07197400,54562,Jinwa
24309,131,Basti,185,55,938,Harraiya,00938,2,179926,Aaliya Jugram,179926,07299400,54718,Khemraj Pur
24310,131,Basti,185,55,938,Harraiya,00938,2,179715,Aama Pandey,179715,07278300,267040,Aama Pandey
24311,131,Basti,185,55,938,Harraiya,00938,2,941470,Aama Tappa Ratanpur,000000,,,
24312,131,Basti,185,55,938,Harraiya,00938,2,179860,Aama Tiwari,179860,07292800,54713,Kenauna
24313,131,Basti,185,55,938,Harraiya,00938,2,179383,Abhaipura,179383,07245100,54064,Mirwapur
24314,131,Basti,185,55,938,Harraiya,00938,2,180237,Achakwapur,180237,07330500,54197,Karcholiya
24315,131,Basti,185,55,938,Harraiya,00938,2,180015,Achakwarpur,180015,07308300,54693,Batauli
24316,131,Basti,185,55,938,Harraiya,00938,2,180017,Achalpur,180017,07308500,54693,Batauli
24317,131,Basti,185,55,938,Harraiya,00938,2,180002,Achharapure Jaysingh,180002,07307000,54724,Majhil Gaon
24318,131,Basti,185,55,938,Harraiya,00938,2,180318,Achhatpur,180318,07338600,54202,Achhatpur
24319,131,Basti,185,55,938,Harraiya,00938,2,178945,Achraul,178945,07200900,54306,Acharwal
24320,131,Basti,185,55,938,Harraiya,00938,2,179573,Adharpur,179573,07264100,54166,Sakar Daha
24321,131,Basti,185,55,938,Harraiya,00938,2,941471,Adhedi,000000,,,
24322,131,Basti,185,55,938,Harraiya,00938,2,179399,Aganiyapur,179399,07246700,54062,Majhauwa Chaubey
24323,131,Basti,185,55,938,Harraiya,00938,2,179515,Agar,179515,07258300,54113,Bhiti Mishra
24324,131,Basti,185,55,938,Harraiya,00938,2,179227,Agauna,179227,07229500,54059,Mahua Dabar
24325,131,Basti,185,55,938,Harraiya,00938,2,179070,Agaya,179070,07213400,54312,Karanpur
24326,131,Basti,185,55,938,Harraiya,00938,2,179201,Agaya Bujurg,179201,07226500,54004,Jalalabad
24327,131,Basti,185,55,938,Harraiya,00938,2,179202,Agaya Khurd,179202,07226600,267432,Jaitapur
24328,131,Basti,185,55,938,Harraiya,00938,2,179429,Aghariya,179429,07249700,54088,Sikata
24329,131,Basti,185,55,938,Harraiya,00938,2,180327,Ahiraula,180327,07339500,54225,Pokhra
24330,131,Basti,185,55,938,Harraiya,00938,2,179094,Ahirauli,179094,07215800,54307,Ahirauli
24331,131,Basti,185,55,938,Harraiya,00938,2,179146,Ahirauli,179146,07221000,54376,Ranipur
24332,131,Basti,185,55,938,Harraiya,00938,2,179509,Ahirauliya Nain,179509,07257700,54118,Divakerpur
24333,131,Basti,185,55,938,Harraiya,00938,2,178944,Ailahava,178944,07200800,54350,Kusmaur Deeh
24334,131,Basti,185,55,938,Harraiya,00938,2,179265,Ailakala,179265,07233300,54005,Aila Kala
24335,131,Basti,185,55,938,Harraiya,00938,2,179357,Ailatal,179357,07242500,54061,Majhaua Dudhnath
24336,131,Basti,185,55,938,Harraiya,00938,2,941472,Ainthideeh,000000,,,
24337,131,Basti,185,55,938,Harraiya,00938,2,179544,Ajagra,179544,07261200,54100,Bans Gaon
24338,131,Basti,185,55,938,Harraiya,00938,2,180322,Ajan Deeh,180322,07339000,54213,Merauwa
24339,131,Basti,185,55,938,Harraiya,00938,2,179356,Ajauba Dudhnath,179356,07242400,54061,Majhaua Dudhnath
24340,131,Basti,185,55,938,Harraiya,00938,2,179995,Akala,179995,07306300,54684,Akala
24341,131,Basti,185,55,938,Harraiya,00938,2,180310,Akelwa,180310,07337800,54213,Merauwa
24342,131,Basti,185,55,938,Harraiya,00938,2,180107,Akhanpur,180107,07317500,53954,Bardiya Lohar
24343,131,Basti,185,55,938,Harraiya,00938,2,180289,Akla Khor,180289,07335700,54227,Ram Ghar Urf Jagal Kathar
24344,131,Basti,185,55,938,Harraiya,00938,2,179811,Akwara,179811,07287900,54685,Akwara
24345,131,Basti,185,55,938,Harraiya,00938,2,179659,Alaphatpur,179659,07272700,53956,Samauda
24346,131,Basti,185,55,938,Harraiya,00938,2,179204,Ama Bhuilapar,179204,07226800,54006,Ama Bhuilapar
24347,131,Basti,185,55,938,Harraiya,00938,2,179208,Ama Rabaipur,179208,07227200,54086,Semara
24348,131,Basti,185,55,938,Harraiya,00938,2,179584,Amari,179584,07265200,54096,Amari
24349,131,Basti,185,55,938,Harraiya,00938,2,179862,Amatiwari,179862,07293000,54721,Lajghata
24350,131,Basti,185,55,938,Harraiya,00938,2,179804,Amauji Urf Mammanpur,179804,07287200,54732,Niyamatpur
24351,131,Basti,185,55,938,Harraiya,00938,2,179351,Ambarpur,179351,07241900,54029,Chakchai
24352,131,Basti,185,55,938,Harraiya,00938,2,179651,Ambarpur,179651,07271900,53981,Nandekunwa
24353,131,Basti,185,55,938,Harraiya,00938,2,179462,Ambhari,179462,07253000,54097,Aura Tonda
24354,131,Basti,185,55,938,Harraiya,00938,2,179520,Amdhanpur,179520,07258800,54161,Ranipur
24355,131,Basti,185,55,938,Harraiya,00938,2,179907,Amghanpur,179907,07297500,54704,Dhirauli Pandey
24356,131,Basti,185,55,938,Harraiya,00938,2,179424,Amil Diha,179424,07249200,54026,Bharwaliya
24357,131,Basti,185,55,938,Harraiya,00938,2,179790,Amiliya,179790,07285800,54709,Imiliya
24358,131,Basti,185,55,938,Harraiya,00938,2,179494,Amiliyadhis,179494,07256200,54123,Imiliya Dhish
24359,131,Basti,185,55,938,Harraiya,00938,2,179580,Amin Dih,179580,07264800,54152,Pakheri
24360,131,Basti,185,55,938,Harraiya,00938,2,179897,Amorha Khas,179897,07296500,54686,Amodha Khas
24361,131,Basti,185,55,938,Harraiya,00938,2,179058,Amouli,179058,07212200,54308,Amauli
24362,131,Basti,185,55,938,Harraiya,00938,2,180056,Anandpur,180056,07312400,54699,Deokhal
24363,131,Basti,185,55,938,Harraiya,00938,2,180260,Andupur,180260,07332800,54189,Dudhaura
24364,131,Basti,185,55,938,Harraiya,00938,2,179452,Aoura Tonda,179452,07252000,54097,Aura Tonda
24365,131,Basti,185,55,938,Harraiya,00938,2,180025,Araji Bhagala,180025,07309300,54722,Madna Majha
24366,131,Basti,185,55,938,Harraiya,00938,2,179946,Araji Deokhar,179946,07301400,54700,Deokher
24367,131,Basti,185,55,938,Harraiya,00938,2,180032,Arajiduhi Basawan Pur,180032,07310000,54723,Majhakita Avval
24368,131,Basti,185,55,938,Harraiya,00938,2,180396,Araji Duhi Dharamupur Ahatmali,180396,07346400,53948,Araji Duhi Dharmupur Mustahkam
24369,131,Basti,185,55,938,Harraiya,00938,2,180395,Araji Duhi Dharmupur Mustahkam,180395,07346300,53948,Araji Duhi Dharmupur Mustahkam
24370,131,Basti,185,55,938,Harraiya,00938,2,180103,Araji Duhi Pithiya Laskari,180103,07317100,53954,Bardiya Lohar
24371,131,Basti,185,55,938,Harraiya,00938,2,180027,Araji Duhi Purepalai 1,180027,07309500,54693,Batauli
24372,131,Basti,185,55,938,Harraiya,00938,2,180028,Arajiduhi Purepalai No2,180028,07309600,54693,Batauli
24373,131,Basti,185,55,938,Harraiya,00938,2,179118,Arjanipur,179118,07218200,54347,Arjanipur
24374,131,Basti,185,55,938,Harraiya,00938,2,178963,Arjanipur,178963,07202700,267816,Lachimanpur Kuwar
24375,131,Basti,185,55,938,Harraiya,00938,2,179421,Arjundiha,179421,07248900,54095,Hathinaas
24376,131,Basti,185,55,938,Harraiya,00938,2,179970,Arjunpur Tappa Belwa,179970,07303800,54746,Sikaaha Panday
24377,131,Basti,185,55,938,Harraiya,00938,2,180393,Arkhapur,180393,07346100,53963,Chilma Parsan
24378,131,Basti,185,55,938,Harraiya,00938,2,179939,Ashaji Duhi Pure Chetan,179939,07300700,54736,Purey Chetan
24379,131,Basti,185,55,938,Harraiya,00938,2,179541,Ashokpur,179541,07260900,267084,Pitpur
24380,131,Basti,185,55,938,Harraiya,00938,2,178953,Ashokpur Tappa Dubauliya,178953,07201700,267779,Salempur Kuwar
24381,131,Basti,185,55,938,Harraiya,00938,2,180110,Ashokpur Tappa Puraina,180110,07317800,53950,Ashokpur
24382,131,Basti,185,55,938,Harraiya,00938,2,179333,Asnahra,179333,07240100,54007,Asnahra
24383,131,Basti,185,55,938,Harraiya,00938,2,179465,Ataraura,179465,07253300,274165,Debyabaks Pandey
24384,131,Basti,185,55,938,Harraiya,00938,2,179341,Atarpari,179341,07240900,54067,Musha Braha Pada
24385,131,Basti,185,55,938,Harraiya,00938,2,179642,Atava,179642,07271000,54147,Nadayen
24386,131,Basti,185,55,938,Harraiya,00938,2,941473,Atawa Tappa Puraina,000000,,,
24387,131,Basti,185,55,938,Harraiya,00938,2,180165,Atraura,180165,07323300,53970,Govindpara
24388,131,Basti,185,55,938,Harraiya,00938,2,179913,Atraura Jham,179913,07298100,54687,Atraura Jham
24389,131,Basti,185,55,938,Harraiya,00938,2,179223,Atrohkhash,179223,07229100,54079,Ramapur
24390,131,Basti,185,55,938,Harraiya,00938,2,179820,Aurangabad,179820,07288800,54688,Aurangabad
24391,131,Basti,185,55,938,Harraiya,00938,2,180180,Avdhut Nagar,180180,07324800,53959,Bharukahwa
24392,131,Basti,185,55,938,Harraiya,00938,2,179327,Ayanpur,179327,07239500,54003,Aenpur
24393,131,Basti,185,55,938,Harraiya,00938,2,180333,Azgara Jot Chauhan,180333,07340100,54233,Sarwaliya
24394,131,Basti,185,55,938,Harraiya,00938,2,179312,Babarpara,179312,07238000,54019,Bawarpara
24395,131,Basti,185,55,938,Harraiya,00938,2,941474,Babhana,000000,,,
24396,131,Basti,185,55,938,Harraiya,00938,2,179891,Babhanganwa Tappa Belwa,179891,07295900,54689,Babhan Ganwa
24397,131,Basti,185,55,938,Harraiya,00938,2,179287,Babhan Gaon Khurd,179287,07235500,54009,Babhanganwa Khurd
24398,131,Basti,185,55,938,Harraiya,00938,2,179290,Babhangava Kala,179290,07235800,54008,Babhanganwa Kala
24399,131,Basti,185,55,938,Harraiya,00938,2,180130,Babhanpura Ghanshyamjot,180130,07319800,53995,Semra
24400,131,Basti,185,55,938,Harraiya,00938,2,180073,Babhrauli,180073,07314100,54690,Babhrauli
24401,131,Basti,185,55,938,Harraiya,00938,2,180057,Baburi Babu,180057,07312500,54690,Babhrauli
24402,131,Basti,185,55,938,Harraiya,00938,2,179768,Bachhaiepur,179768,07283600,54691,Bachhipur
24403,131,Basti,185,55,938,Harraiya,00938,2,179473,Bachhanpur,179473,07254100,54150,Narayanpur Misra
24404,131,Basti,185,55,938,Harraiya,00938,2,179727,Badani,179727,07279500,54169,Shambhupur
24405,131,Basti,185,55,938,Harraiya,00938,2,941475,Badaulipur,000000,,,
24406,131,Basti,185,55,938,Harraiya,00938,2,178972,Baddarpur,178972,07203600,267767,Baddarpur
24407,131,Basti,185,55,938,Harraiya,00938,2,179576,Badhaipur,179576,07264400,54133,Kishanpur
24408,131,Basti,185,55,938,Harraiya,00938,2,179267,Badharni,179267,07233500,54010,Badharni
24409,131,Basti,185,55,938,Harraiya,00938,2,179967,Badhuapar,179967,07303500,54746,Sikaaha Panday
24410,131,Basti,185,55,938,Harraiya,00938,2,179219,Badhya,179219,07228700,54011,Gidhani
24411,131,Basti,185,55,938,Harraiya,00938,2,179394,Badokhar,179394,07246200,54012,Badokhar
24412,131,Basti,185,55,938,Harraiya,00938,2,179855,Badolia,179855,07292300,54696,Chapilan
24413,131,Basti,185,55,938,Harraiya,00938,2,180274,Bagahin Tiwari,180274,07334200,54182,Battupur
24414,131,Basti,185,55,938,Harraiya,00938,2,179300,Bagdhee Shukal,179300,07236800,54080,Ramwapur
24415,131,Basti,185,55,938,Harraiya,00938,2,179231,Bagdih Kuwar,179231,07229900,54080,Ramwapur
24416,131,Basti,185,55,938,Harraiya,00938,2,179428,Baghaa Karah,179428,07249600,54013,Baghaa Kadar
24417,131,Basti,185,55,938,Harraiya,00938,2,179766,Bagha Nala,179766,07283400,54706,Gauriya Nain
24418,131,Basti,185,55,938,Harraiya,00938,2,179388,Baghaudha,179388,07245600,54014,Mahadeva
24419,131,Basti,185,55,938,Harraiya,00938,2,180215,Baghaura,180215,07328300,54176,Baghaura
24420,131,Basti,185,55,938,Harraiya,00938,2,180005,Bagh Marawa Tappa Dubauliya,180005,07307300,54684,Akala
24421,131,Basti,185,55,938,Harraiya,00938,2,180108,Baghmarwa,180108,07317600,54000,Sudipur
24422,131,Basti,185,55,938,Harraiya,00938,2,179297,Bahadurpur,179297,07236500,54084,Sardaha Shukal
24423,131,Basti,185,55,938,Harraiya,00938,2,179052,Baheri,179052,07211600,267688,Nagar Bahera
24424,131,Basti,185,55,938,Harraiya,00938,2,179442,Baidauliya,179442,07251000,267346,Baidauliya
24425,131,Basti,185,55,938,Harraiya,00938,2,180009,Baidauliya,180009,07307700,54693,Batauli
24426,131,Basti,185,55,938,Harraiya,00938,2,179802,Baid Baderiya,179802,07287000,267828,Dubauli Dubey
24427,131,Basti,185,55,938,Harraiya,00938,2,179348,Baidolia Azayab,179348,07241600,54015,Baidoliya Azayab
24428,131,Basti,185,55,938,Harraiya,00938,2,941476,Baidoliya Misr,000000,,,
24429,131,Basti,185,55,938,Harraiya,00938,2,180077,Baigalpur Khurd,180077,07314500,267866,Basantpur
24430,131,Basti,185,55,938,Harraiya,00938,2,180209,Baihar,180209,07327700,54177,Baihar
24431,131,Basti,185,55,938,Harraiya,00938,2,179057,Baijalpur,179057,07212100,54329,Baijalpur
24432,131,Basti,185,55,938,Harraiya,00938,2,941477,Baijalpur Tappa Dubauliya,000000,,,
24433,131,Basti,185,55,938,Harraiya,00938,2,179099,Bairagpur,179099,07216300,54336,Itawa
24434,131,Basti,185,55,938,Harraiya,00938,2,179410,Bairahna,179410,07247800,54095,Hathinaas
24435,131,Basti,185,55,938,Harraiya,00938,2,179181,Bairihwa,179181,07224500,54018,Baukhari
24436,131,Basti,185,55,938,Harraiya,00938,2,179414,Bairi Khala,179414,07248200,267287,Gayajeetpur
24437,131,Basti,185,55,938,Harraiya,00938,2,180211,Baisoliya,180211,07327900,54203,Khemrajpur
24438,131,Basti,185,55,938,Harraiya,00938,2,179133,Bakhara,179133,07219700,54328,Dukheri
24439,131,Basti,185,55,938,Harraiya,00938,2,179086,Baksari,179086,07215000,54384,Terhaghat
24440,131,Basti,185,55,938,Harraiya,00938,2,179998,Balua Pacha Bheti,179998,07306600,54684,Akala
24441,131,Basti,185,55,938,Harraiya,00938,2,179999,Balua Rudani,179999,07306700,54684,Akala
24442,131,Basti,185,55,938,Harraiya,00938,2,179233,Baluwa,179233,07230100,54006,Ama Bhuilapar
24443,131,Basti,185,55,938,Harraiya,00938,2,180200,Baluwa,180200,07326800,54226,Rakhiya
24444,131,Basti,185,55,938,Harraiya,00938,2,179268,Baluwa Chaube,179268,07233600,54016,Baluwa Chaube
24445,131,Basti,185,55,938,Harraiya,00938,2,179092,Bamauna,179092,07215600,54319,Bubauna
24446,131,Basti,185,55,938,Harraiya,00938,2,180278,Banaua,180278,07334600,54200,Khajuriya Mishra
24447,131,Basti,185,55,938,Harraiya,00938,2,179066,Bandai,179066,07213000,54327,Duhwa Pandey
24448,131,Basti,185,55,938,Harraiya,00938,2,179389,Bandar Khala,179389,07245700,267386,Bheeta
24449,131,Basti,185,55,938,Harraiya,00938,2,179372,Bandasara,179372,07244000,54052,Kavalsiya
24450,131,Basti,185,55,938,Harraiya,00938,2,179808,Baneriya,179808,07287600,54708,Harewa Shukul
24451,131,Basti,185,55,938,Harraiya,00938,2,178952,Bangawa Khas,178952,07201600,54310,Bangawa Khas
24452,131,Basti,185,55,938,Harraiya,00938,2,180201,Banha,180201,07326900,54178,Banha
24453,131,Basti,185,55,938,Harraiya,00938,2,180205,Banhara,180205,07327300,267124,Banhra
24454,131,Basti,185,55,938,Harraiya,00938,2,180067,Banipur,180067,07313500,53985,Pithiya Lashkari
24455,131,Basti,185,55,938,Harraiya,00938,2,179685,Baniya Jot,179685,07275300,266998,Mirzapur
24456,131,Basti,185,55,938,Harraiya,00938,2,180224,Banjariya,180224,07329200,54201,Kharka Devri
24457,131,Basti,185,55,938,Harraiya,00938,2,179454,Banjariya,179454,07252200,54162,Ratanpur
24458,131,Basti,185,55,938,Harraiya,00938,2,179822,Banjariya Gosai,179822,07289000,54750,Tala Gaon
24459,131,Basti,185,55,938,Harraiya,00938,2,179586,Banjariya Panday,179586,07265400,54152,Pakheri
24460,131,Basti,185,55,938,Harraiya,00938,2,180136,Banjariya Subi,180136,07320400,53952,Banjariya Subi
