state,year_hint,family,url,label,discovered_on,scope_caveat
Uttar Pradesh,2021,office_to_confirm,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040422.pdf,देखें (998 KB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_head,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040417.pdf,प्रमुख 25-Mar-2021 18-35-53 (479 KB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040442-1.pdf,BDC AKB KNP D 25-Mar-2021 19-35-12(1) (4 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040437.pdf,BDC SRK Knp D 25-Mar-2021 19-29-52(1) (4 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040464.pdf,BDC AMR Knp D 25-Mar-2021 19-27-47(1) (3 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040491.pdf,BDC MLS KNP D 25-Mar-2021 19-46-26(1) (3 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040443.pdf,BDC DRP KNP D 25-Mar-2021 19-43-28(1) (2 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040493.pdf,BDC JHK KNP D 25-Mar-2021 19-39-45(1) (3 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040414.pdf,BDC MTH KNP D 25-Mar-2021 19-41-17(1) (4 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
Uttar Pradesh,2021,block_member,https://cdn.s3waas.gov.in/s30e65972dce68dad4d52d063967f0a705/uploads/2021/04/2021040486.pdf,BDC RSL KNP D 25-Mar-2021 19-37-28(1) (5 MB),https://kanpurdehat.nic.in/hi/notice/%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%BE%E0%A4%AF%E0%A4%A4-%E0%A4%A8%E0%A4%BF%E0%A4%B0%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%9A%E0%A4%A8-2021-%E0%A4%86%E0%A4%B0%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A4%A3/,Indexed 25 March 2021; final/provisional status and historical columns require PDF inspection
