0
रइसा पिपरौता
साहूकोल उर्फ मिर्जापुर
कटहरी कला
नेमला
सारिता सिंह
सुहेल परवेज परवेज सुहेल
देवकी नन्‍दन
मंहगाँव
बिंदु यादव
आशकरन
रामबरन वर्मा
आनन्द गढ़
इन्द्रावती वर्मा
"अनारक्षित सोहन सिह
अनुसूचित जाति बुध लाल
अनारक्षित गुलशेर खाँ"
भसराला
आयुषी शर्मा
उखैयाखास
ददौली
मीणा उर्फ़ मीना
पुरांय
लखनपुर लाडपुर
छेछुआ
सोनगढा
आंगा
 निसोई
इटायें
बिहरा
प्रियंका भार्गव
कुणडाडीह
लुधौरा
जय सि‍ंह
डासना देहात
बगड़ैर
धनंजय शुक्ल
तुर्कीपुर फफूँद
बरकातपुर
शाहपुर सिंधौरा
फागुन लाल
 लहराएमनीपुर
सविता राय
राम दवलत
फततपुर माफी
झीरन
सौयद सरावाँ
रामनगर
नकहरा
चिलौकी
डडवाभैया
जेवडा मु0
कुड़ियाव
आवक
मिर्जापुर अलीपुर
तस्सवुर
विशुनपुरा भूपति
पारस नाथ यादव
पटना ( उफिना )
हरचुईया
सुल्तापुर हरि प्रसाद
सुवंशीपुर
अमौड़ा जहनियापुर
आनन्द किशोर उर्फ आनन्द कुमार
घुंघचिहाई
ताजपुर रसूलपुर
परासखाड़
खिरीटी
ज़ाहिद
धमनापायक
बेलाकली
कामिनी तोमर
नूरपुर देहात उर्फ ठेरी
सरोज अहमद
बेडीजोर
बिशुनपुर उपरवार
अमानसिंह
अभिज्ञान
जमीनमनौली
सनरामलछपरा
जहीर बेग
परेबपुर
पूरे मिश्र
अरजो
धरमपुरवा
अलदादपुर नीवरी
भगवन्ति देवी
आशमाबानो
बढैया
लदौरा नारायनपुर
अवधेश पुत्र छोटेलाल
होलीपुर
धनज्जय
अब्दुल राशिद
करमीबुर्जुग
दुर्गष कुमार यादव
रशीदाबाद ब्रहम्नान
हुसेनपुर सकरवारी
48 रामपुरमथुरा
बगधरी
श्रीमती शिला सिंह
पचमोरी
अगराई
विशुनापुर लोटही
प्रमोद दुबे
मालिनपुर
वैदपुरा
सयारा मीठेपुर
सिंहपुर शिवली
फतूहा
बैनसोलिया
भदीला प्रथम
रनऊ
रामअवध भरद्वाज
शैलेन्द्र प्रतापसिंह
फतेहपुर वीरमपुर
कौशलेन्द्र पुत्र शैलेन्द कु
सुभाष चंद्र सिंह यादव
चितावद
श्री राम राय
बड़नापुर
पुरा दलई तिवारी
बवैयाविस्वाना
बरपरवॉ
बन्टी सिंह
मान कुमारी
नासिरगज
ओगेस कुमार
जरसेनामऊ
अड़जरा
गोवध्रनपुर
रस्तीपुर
मोहरब
मोहद्दीनपुर
मझिंगवा.2
मामेपुर
मन्दूपुर
कुरामई
लतीफपुर- ।।
दीपनारायण सिंह
कुमारी एकता
डाडीकला
लक्ष्मी चौधरी
"मुमताज
अमीना"
राम रति भारती
बिथरी
सुयर्मती
ओड़री
खानपुर पीर अली
सावित्री कुंवरि
नंगला दलपतपुर
लाही डाडी
नेवढियाघाट
दादामऊ
सन्दाना
"रामनाथ
रामचन्दर वर्मा"
प्रतापपुर खास
मझखोरिया
श्रीमती सालिका
दिव्यराज
पिपरही भड़कुलवा
शाहवाबाद ग्रन्ट
मो0 सारिक
सोहनचिडा
कलोथरा
मन्दूरा
दीपिका दिवाकर
बंगरुआ
देवलर
शम्भू नाथ पुत्र रामनराय
सुनरख बांगर
पिपरहटाविसौरा
अनघौरा
सरायजलाल
जखेला
नगला बेल
 चाटन
झिन्ना देवी
इकराम खा
पूरे मो0 नेवाज
साड़ीकला
विनोदनी सिंह
महेन्द्र मिश्र
भुजपुरा
"
ल
ल
"
मनट मन्टी
चण्डौस
"अनुसूचित जाति रामकुमार
क अनुसूचित जाति - महिला नत्थो
महिला संतोष"
भाऊ नगला पुख्ता
घनसूरपुर
सिसवां पाण्डेय
ईशमपुर
सलाहपुर
रीठ
ईकरी वसियानी
शाहदपुर गुलाल
मदारगढ़
देवर कंचन
अरसिया बोझ
लाढपुर
सलेहरा देवी
अमारी
आकांक्षा राजपूत
श्रेठवा अमवा
पलिया दरोबस्त
अहमदपुर टकटौली
बनीपुर बाइजपुर
आशीष गुर्जर
 अतरछेड़ी
विवेका नन्द सरकार
मुक्तेमऊ
कोठार मगोलपुर
दिक्षितौली
फतेहपुर अटटा
सिकनदरा बाद
किठौली जलालपुर
चपरदहा
इमरतीदेवी
चचराफबु0
फरमीद
ढाढ़ा बुजुर्ग
भरवारा
मिक्खीचौरा
भाऊपुरा
सिरासौल जसा
बिटटौ देवी
पुनम मोर्या
किठौली
ढाढ़ा खुर्द
गरीवपुरा
बडहरा लक्ष्मीपुर
कारेन्द्र सिंह
पहाड़पुर हलधर
सोनपिपरी खुर्द
रमवापुर महिला
कारहट उर्फ रामहट
चंदपई
हासिमबेग
कोइलाडाड
बैकरनन्दा
इछावरी
हसारकलां
रमुवापुरदुबई
66 रामपुरमथुरा
भंगही
गांगरौल
कल्यानपुर जागू
रीमा चौरसिया
महनौरा
मण्डुवाडीह
चिलुआ
मझिलेपुर
अर्थलियाग्रन्ट
उपरदहाँ
कैमारसूलपुर
शहबाजपुर दौलत
ओम प्रकाष
अजमेरूनिशां
बरगदवामाफी
पिपरिया
अन्नपूरना
दाबर माधौगढ़
रामसरन गोंड
वायभूड
जागाहेडी
अरसदपुर
देवरियाबाबू
करीमगंज
कनेथूबुजुर्ग
जमालनगर गैर एहतमा
सिधौला चेत सिंह
मस्तपुर अकबरपुर
न्योरी मनोरथपुर
तलविंदर कौर
बेलवामिश्र
मच्छर हेडी
दबतोरी
बिरईगांव
कुंवर खेड़ा
कुमिद लता
इन्तलेश देवी
राजावीरपुर
रमेश कुमार सेठ
नकहरा अब्बुपुर
देवगनमऊ
 लोहवाँ
मेडौली
ओथी
राजमनि पत्नी महेन्द्र प
भनईपुर
कैलाश पुत्र विश्वनाथ
बहादुरा
ब्रजकिशोर तिवारी
भिरौली
कटीराजाफराबाद
शयामदेउरवा
सचिता देवी
खखड़ी
मौज्जमा
हडरिका
मांसरपुर
मढ़ापुर
रायपुर जरौवा
अजीत नरायन
पौडीबरा
भेडापाकड़ कला
सरायमदनसिह उरफ चाटी
शेखपुर भावड़ा
 पचलो
सरसेड़ा
पुरनापुर
कटराचुग्घूपुर
कपियागरानट
मूरतदेई
खैरोकलां
मझौवा ता0मुहम्मदपुर
उर्मिला शुक्ला
भिटकासो
भिखानी
हसौली
बरेहटा
खन्डार
सरायबीरू
जवां सुनामई
बिलैया
गेंदासिंह
पश्चिम गॉव
सफदर अली खाँ
खिजरपुर
कम्हरिया बुजुर्ग
इब्राहिमपुर सादो
छाप्पर
थीतकी
प्रेम सुधा
तन्नू यादव
जय गोविन्द राव
घुघ्घुलपुर बुजुर्ग
मुभरी देवी
अम्बौली
संजय जैसवार
बाहनपुर
जाकिरून्निशा
"लाल चन्द्र
उर्मिला देवी"
रूकनुदद्नीपुर मिश्री उर्फ फफूण्डा
पटेहरा कला
छपवा
ढढ़ेल
अगौना
पूरनमऊ
डिघवां
राम चेत चौरसिया
जांडखेडा
देवनरायण दुबे
भौकरौध
गनप्रसाद
सिकहरा हरदासपुर
बॉसी
ढिढावली
रिशू कुमार दुबे
गूगा
नारायणपुर गुर्जर
पिगरियावॉ
गाजीपुर भैसही
उजियार
टिकुलियाडाड़
नीरेन्द्र कटियार
देव प्रताप
मोहनखेड़ा
शिवगनेश
तरिकत
मुतलकपुर
कमुआ
जलालपुरपरशुरामपुर
मवईया माफी
बृषकेत नारायण सिंह
रूक्मनी
उचहरा
रम्पुरा फकीरे
रामूप्रसाद
सिहोरा वाजे
कटिन्ना
शाहपुर गाडा
अम्बारा
हमीरा खातून
सरायख्वाजा अनुसूचित जाति
संध्या बघेल
शम्भू दयाल बाल्मीकि
रावल
गांगूवाला
ठोरिया
कनमिसवा
जैैती
भैरवां
पुरैना अमृतपुर
आशा नागर
अरूऑ
पिपरपतिया
घनदेश्वरी
मजराजात अवागढ़
विलालपुर तुर्कहटा
सेमरावां
सैरापुर
भुसहर अचवा
सिसई खुरद
उधोरामपुर
न0जाट
तैय्यबा बेगम
वेभिहा
गड़ही चक जहीरुल्लाह
आचरू खुर्द
बाबूपट्टी
मेदपुरा सुल्तान
कान्हापुर
झुकेरा
जोगीपुरा
नगला पटवारियान
खेसरावां
खरदेउरी
पाल्हापुर
प्रसिद्वपुर
दुलारपुर तिगावा
"नियाज अहमद
त्रिपाठी"
"सीता
बेचन"
दिलली आगरा
ककराला
बेचना
छबीलपुर
धनुहां
हुसैनपुर करौतिया
सवरानी
डुढेहरी
भव्या रावत
अ ० मन्नान
माल्हेपुर
कटेहरू
जं ० पचरूखिया
मुण्डेरी
बकसुरी
नकहनी
गजरौला अचपल
मौ0पुर त्रिलोक
घरवासपुरचौबे
पैली खास
करवतही उर्फ कटका
चफन्दी
सरने
गोठा खनडुआ
बलाई बुजुर्ग
प्रभु देवी
दस्तूरा
मो0 यूसुफ खान
घोघरेकी
जजौली
किरथला
टंडेरा
महुआ लखनपुर
चकवाबुजुर्ग
वसायकपुर
डौकपुरी टान्डा
अनुराग वर्मा
फरिदहा
" गोपालपुर घघौरा
 सुल्तानगढ़"
फतूहाबाद
मुन्ना खाँ
वेल्हौरा
भूलनी
धनराज सिहं
अबूगालिब
"नीरज
महिला रामदेवी"
तोछी
नलपुरा
शबीह फातमा हाशमी
मजराजात सकीट
दलबहादुर छपरा
भैया खेडा
खासौली
कॉवर
जहॉगीरनगर
पकरा बाजार गाँव
फफोतू
इटरौरा पिलिखनी
विवेक कुमार राजपूत
सभाजीत कुमार
ओम प्रकाश पुत्र खेलाड़ी
कन्‍हेया लाल
रुस्तमपुर ऐलम
शममो
बघावर
कोठा - बखरिया
सिधावट
तैयवपुर सुजातगज
 शक्कारपुर
सीही
परदेनशीन
भौरा
मुड़िया खेड़ा
बमहौरा हुमायूपुर
नौगवा अरजुन
चन्दायरवलोपुर
विशुनपुर बेलभरिया
नयागाव फिरोजपुर
द्याशंकर
मिल्कीपुर
खुरापुर
मोतीपाकड़ श्रीकान्त
चाचूपुर जटपुरा
बहरहदपुर
बीर किठई
छनोइया
डडिया भिसौड़ी
ऊदपुर घाटमपुर
खिरिया पवारान
मुर्तिजा अलीनगर
सिलवन्ति
पनिका
बालू खेड़ा
मतलूब अहमद खाँ
फन्नन
कम्हेडा
खतौला
राम गुलाब निषाद
नाई नंगली उर्फ माजरी
रेशमा सिंह
करसी
पनरा
धनउपुर
ऊचगाँव
एैलीपरसौली
लश्करपुर
दामूपुरवा
दोकनहा
रेखाराजा
बिटुलिया
ठेरई
श्रीपथ
मोहम्मद सलमान
वेला छेदा
सुघा देवी
राजू कुमार शर्मा
मुण्डेरा खागी
बंजरिया
चितईपट्टी
रायक
अकबरपुर झोझा
सेखुइकला
कुईचवर
मल्लाहपुर शाहजहॉपुर
सिद्दीकपुर
निहौरी
भीवापार
अकबरपुर
मिलिंग
"द्रौपदी
मीना पाण्डेय"
कुलविंदर कौर
बेनजीर उर्फ घाटमपुर
डलाना
पडारी
साहूनगला
ओइना
"अनारक्षित राकेश
अनारक्षित"
ललूपुरा
ककरौआ
व्रजेश कुमार
नवदिया हरकिशन
सुवर्निमा राय
नजमुलनिशा
मठबैजनाथपुर
ल0 गोपाल सिह
रिायत अली
बिलन्दपुर अशोक
पहाड़पुर नगर टिकरिय
बनका गाँव
विजलीपुर
भवानीगाड़ा
पिपरा सुकाली
घाटगाव
बेला छेदा
बरवॉ खुर्द
बकला
लोंहगी
मदारपुर मोहददीनपुर
पेली चौहान
शान्ति बाला
अख्त्यारनगर उर्फ इकनौरा
जय प्रकाश दूबे पुत्र दया
मींगनी
"धर्मवीर
नशीमा"
"सिथरा बुजर्ग
सिथरा खर्द"
सिघौरा बिन्दुआ
मौहब्बतपुर भगवंतपुर
औरंगाबाद उर्फ गन्देवडा
पिपरामुसतकील अगरवा
जलालपुरशाना
बिमला देबी
सेंधरवा
शहबदिया
रीता पत्नी देवेन्द्र
जुड़ौली कोलानी
कु्रईकोल
प्रभु नाथ शिंह
TO तिनकोनिया नं-
 कटहुरा
पेन्दारी
रमापुर उत्तरी
केरई सेरई
शुएव खान
आरती शुक्‍ला
खान चन्द्रपुर
तुरहनीरज्जब
हुसैनपुर सकरवारी
रक्सराई
अजीवननिशा
खरिका मासूमपुर
पुलेन्द्र यादव
वघैल
प्रेमदत्त मिश्रा
रहमान नगर उर्फ राईखेड़ा
कुमुद तिवारी
रीता राय
मो0 मुमताज
शाहपुर मुबारकपुर
सल्हूपुर
मक्खन बाई
ओ.बादकसेर
नवादा केशो
अंजू तिवारी
जसरीन
चकरसूलाबाद
देईसांड
चक चन्द्रसेन
बिरासनी
चेतेन्द्र
पूरे तोरई
नेवादा गौरा डाड
सादिया खान
प्रसाद शुक्ल पुरुष
चतुरभुजपुर
वीरपालृ
मलेवर
सिलौटा
भड़ेरी
पटकनिया
घिलोईखास
कुरथीडीहा
वाराडीह
फुलहर
लज्जावाती
सिद्धपुरा भट्ट
आधा देवी
प्रिंका
मिलक दुन्दी
चन्देलडडिया
तहर बेगम
रामदेन
"मुकेश कुमार
सुखादेवी"
पैजनिया
बझेडी
भुआ
बढौ़ना
नसरत जहाँ
चकजमालूदीन जमीन उर्फ अॅफजलपुर
बलीदादपुर
डौडियापुर
चलनी
नरसिंहपुर
उत्तमापुर
मधाऊ खीजा
कहला सिकन्दरपुर
थरौली बुजुर्ग
कल्पना चतुर्वेदी
बेरवा जंगल
सिसवनिया
समीमाबानों
लाखापुर
"देवी
विजय पाल सिंह"
महवारी बेगम
मो इस्त्यिाक
कासोखास
ढुफडिया
डड़वा
वैनीवाई
मोहम्मद समीम
अघिया
सबलापुर
"केवलादेवी
कमलधर"
चम्पतपुर
मनोज कुमार कुशवाहा
कन्हि सिन्ह
शिकला
अनीवास
विहियापुर
महुला
बजराभारी
जमरेही अब्बल
कोटियाचित्रा
छतियारी
"राजनरायण
बिशम्भर"
ताजखानपुर
गोपाल कुष्ण
फतेहपुर कायस्थान
जंगबधनपुर
रन्नी
नवीउददीन
खेड़ियाकलॉ
आदमपुर तिन्दौली
थानापट्टी
अमरेशू
खड़ीत
प्रहलादपुर संतोष
बाने कुइया
श्यामनरायन गिरि
फत्तेहपुर अब्बू
अशिका
हसनपुर मजरा
भाण्डरी
जेठू मवई
नारा
बीजीमऊ
कुढामौहम्मद गढ
पाल्हीपुर
सिहाली माला
नत्थीखेड़ा
पिन्डहरा
बहादुरपुर रहचोई
सम्भांवा
गबड़ाहा
बीरेश कुमार सिंह
टिकरौली
न ० मान्धाता
रूद्र प्रताप यादव
गनेशपुरग्रन्ट
गुरेटी
मढन
सावित्र
बसौढ़ी
अहरनसुबश
बजरहा बु0
अवध कुँवर
जनकनन्दिनी
नवादा रूद्रपुर
तेनुहार
वीरशंकर
भाय
जिठौली
सलेमपुर ताराबांगर
प्रदीप कुमार पुत्र रामआर
सिम्‍पी	सिंह
श्री मति मुन्नी देवी
कर्वा फूलपुर
झपारा
मदुरी
नील कमल मौर्या
वरईपार रामरूप
बिजना
मत्युन्जय सिंह
सुनायां
दोपहरिया
खैरीपटटी
कमरुज्जमा
कुढि . ना
 प्रसिद्वपुर
भोयें
फूलिया देवी
शिवरजा
बिदखुरी
धुनमई
मेढ़ी
वौरौली
नरायन पुर कला
सुल्तानपट्टी
बेहमा
भवांरी
जौतवारडीह
मुर्वा शहाबुद्दीनपुर
इन्दु वती
आइसा निशा
सोनहरा
निगडा
रणविजय पाल
राजकुमार पत्नी लालचन
जुन्हाई
चन्दरपुरा
गीता पत्नी धीरेन्द्र
किशौरा
पवैयाबाद
सवैयाधनी
बलुवा
ऋषि उर्फ ऋषि कुमार
भोला पुत्र झन्ना लाल
नूरपुर सरायहाजी
ओमनंदन
सरैयाचलाकापुर
मु . नगर सैनी
सरायं महमूदपुर
राज कुमार तिवारी
जअ प्रकास सिंह
दरहरा
शाहपुर खलवापट्टी
भटियाना मीरपुर
मूड़ाखुर्द
सिलमी गढ़वा
जोगहटा
पकड़ी खुर्द
बलवा बुजुरग
कवाल
कलयान छपरा
पूरनपुर देहात
बिजदुवा
रकसाडैनिया
बहादुरगढ़
सालारपुर कला
सुन्दरा
बालेप्रसाद
जमुआनं0-1
वरडपुर 9
सुनैना कुमारी उर्फ मैराज वेगम
परा
अनुसूचित जाति होली
सराय टोडरमल उर्फ द
हरिशचंद्र सिंह
बदलगढ़
 भावर कोल
अथाई जमरुददीन
उमरिया
सरपारपुर
फरदिया
बरैला तिगावां
गजरौला
रफियाबाद कलान
डिडोली
इजूरा खुर्द
मसफना
वहरामऊ कला
अलगटपुर
मवई कला
कटहन
नरवाहन पुर
खालिद सईद खां
भावना मिश्रा
चक मौ0नगर
टिण्डौली
तेन्दुवा भानपुर
ज0 एकला न0 - 2
पारापट्टी
गोयन
भैसहॉं
हनुमान त्रिपाठी
गुड़ौली
टाँकोरी
विसराम
अरदा
विश्वनाथपुर पड़वनिया
आकापुरटियाना
हकीकतपुर गंगवाली
राखी कुमारी
पासिया
ततायर खुर्द
चुधियारी बसी
कटरी शंकर संराय
कठौडा
करमहवा
चकसौयद अलीपुर
चंदीपुर रसूलापुर
निहस्था
वेदखेडी
डड़िया मई
दीपगढ़
कमदालालपुर
मड़पा
गैसड़ा
बिटाउ
बरौधा
ढिक्का कलां
बनगवा प्रथम
पाण्डेय अतरकुशा
कौला
अंशु सिंह
मेढ़इया शुक्ल
देवरहना
ब्राहम्मपुर कुन्दन
सिंदुरिया आलमपुर
सुलईपुर
अहिरौली विशनुपुर घा
कुशहॉ
दर्शनावती
"अनुसूचित जाति दिनेश
अनुसूचित जाति महिला कटोरा
अनुसूचित जाति अशरफी"
रामूडीहा
ढेबरहिया राउत
सम्भूपुर
जारा
बल्लजीत जायसवाल
चक मुबारक मोहिउद्दीनपुर उर्फ जंजीरपुर
भौथर
परसादवाइचपार
शकुन्तला पत्नी राजकुम
डिंगुरी
किरन बाजपेई
रम्पुरा कमन
निजामपुर रतिगरपुर
भाडई
कटवा
कोण्डरा
मोइजुददीनपुर
करनजोत
मटिहनवा
वाहिद वीवीपुर
सुप्रिया रस्तोगी
बढ़ौला
धुस्का
रामपुर कुवर
 केशव रायपुर
देवीप्रताप सिंह
रूपियापुर
सुनीतापाल
ब्रहमदेव उपाध्याय
बलुआं
मूर्तिकला
दुबौली खुर्द
पिपरा कलाँ
अंशिता शर्मा
घमहापुर
फरसरा खुर्द
लालपुरहरीडीह
आदमपुर देवरिया
हाजीपुर दूबली
दिनोली गौरवा
साढ़ापुर
भोलेनाथ
धगुवां खुर्द
काजरौठ
रहकडा
सेमरा बरहो
किरण उर्फ किरन
हिण्डौलिया भोलापुर
उदय राजी
विन्दवन
नीशू सैनी
छव्वी
अकलावती
पीपलहेडा
राम रहीस सिंह
इसारी
डागरोड
बाराहवेली खालसा
वंदना यादव
अनवारी
ब्यूर
होरावांगर
राजेन्द्रबहादुर सिंह
गुलड़िया
बहमलपुर
बहेटा माधौ
बेलागढ़ी
सतवीर उर्फ सत्यवीर
सतवाँ खुर्द
जगजीवनपुर अतरिया
सण्डरी
पिपरिया गुरूगोविन्दरा
नोनिया पट्टी
तिगाई
गोजिया
मेधपुर
सराय रायजू
"सरबतखानी
रमईपुर"
रामपुरबबुआन
छिटान
पकडी खुर्द
फुलेहरा
फणीश्वर
रसुलपुर कन्धवारा
शंकरसती
हुमा वी
वदुला देवी
विजईया
बुढगौरा
वाजिदपुर संसारपुर
अनुजा चौबे
मुझा खुर्द
पीयूश त्रिवेदी
गुमावली
रजडीहा
मगडीहा
गरऐं
मराछीदेवी
आंटसांट
"अशोक कुमार
वीरेन्द्रकुमार"
निति
दिलसिया
पिपरहिया
जगमलजोत
अकबरपुर दबोली
पाकड़घाट
मिलक निब्वीसिंह
प्रतीक्षा सिंह
अकबरपुर बुजुर्ग
झोटपुर
कुरौनी
साबिया उर्फ साबिहा
पश्चिमगांव
हलुआ
अविनाश चन्द चौबे
रूदौली
दवरी
विझला
आंटीनौगवां
मौहम्मदपुर
बासांपार
चन्दवल
देवरांवा
कुखुडी
सहन्सरवीर
सुष्मा यादव
तालाब बघेल
बदलपुर चौखड़िया
दासापुर
चाँदनगर
शैलेश कुमार वर्मा
किठावां
सुनैनाराव
कोठा-बखरिया
राजेन्द्र कुमार यादव
जुडवनिया
बमनपुर
ढकिया तिगवां
देवलपुर
विरहना बुजुरग
पांचू पुत्र बनहा
परसणडा
"धनाड़ी
रकसहाँ"
पचपडा
धाना जीवना
देबरी बुर्जुग
कंसा खेड़ा
