0
छज्जुपुरा  महेन्द्री
 बैरमपुर  सलावा
 पुरवारा  हरनाहर
सदरपुर  छजलैट
गुहेता  बिस्सा
शार्वतधर सिंह
एराज बानो
प्रतापपुर हिनौता
बन्टी यादव
 जिगना  नरसर
नरकटहा
नन्दलाल मुसरतजहाँ
ळ्  जहागीरपुर
 गोपालपुर घघौरा  सुल्तानगढ़
 चौबेपुर  हरियाँव
जलालपुर खास
अन्यारी उर्फ अलीनग अनुसूचित जाति - महिला
सिद्धीकल
बिमलीदेवी
ल  तेनुआ खुर्द
अनुसूचित जाति बुध लाल अनारक्षित गुलशेर खाँ अनुसूचित जाति जगदेयी
शिशपाल सिंह
मौ  नगर नानकार पिछड़ी
राजेनद्र
औराडाड
किन्हरपुर
कमला देवी  वर्मा
मीनाक्षी	त्‍यागी
ऋषि कुमार मुन्नी देवी
औरामई
 धारूपुर  पुरवारा
मुस्तफाबाद अमरेथुआ
कंचन रामदेव
घुंसा
अनुसूचित जाति सुखपाल पिछड़ी जाति - महिला रिक्त बाड़ीग अनारक्षित सोफिया
सुघड श्री
सुखियादेवी
आदौल महिला
 मदनापुर  चौडाराय
 जमुही  जलालपुर
शकुन्तला जयराम सिंह
"देशवन्ती ,"
लीलावती सर्वेश कुमार
भीरू
सुमन वर्मा  सिंह
"करतालपुर,"
खजानो देवी
 नरसर  खरदेवा
जाया देवी
शुक्लपुरी महुलिया पोयल
मित्रसेनपुर अनारक्षित सुक्खापुरइटौरा अनारक्षित
राजबहादुर )
 बहाउददीनपुर  पाण्डेपुर
"कुण्डावल हरि ,"
महिला स्नेहलता दीक्षित पिछड़ी जाति - महिला मीरापाल अनुसूचित जाति महिला - मंजरी देवी
सोमई राम लौट
 तेन्दुली लाखीपुर  गढ़ी
 मानपुर  लदावली
×  पुसगवां
 ओझौली  कोड़ा
अबदुलचकइसलाम
बालमीक वर्मा पुरुष
कमलेश कुमार ऊषा देवी
 बीबीपुर  संदलीपुर
 रामपुर गढ़वा  ओझौली
"सुभाष यादव ,"
हदीश अहमद
सुमित्र देवी
बृज	मोहन
सरोजनी देव
कुमार सत्यवती
सुखसौरा महिला लवरसी अनारक्षित
 कोहड़ा  साड़ी खुर्द
 महुलिया पोयल  भीटी दूबे
प्रतापपुर  जसवल
वाहिद अली राबिया बानो
महिला मुन्नी देवी जमिल अ ०
रामवीर शकुन्तला
औराडीह
उसमानगंज
योगेन्द्र सिंह सरला रानी
 सलोनी  सहजनपुर
बरैला पिछड़ी जगदीशपुर अनारक्षित
"श्री सत्य देव ,"
 प्रतापरूद्रपुर  कन्हैया
टिकठामुसल्लेपुर ( भनु
बहान सिंह
TETT
डुमरई
शेरपुर. सरैया
ज्ञान	देवी
पिछड़ी जाति - महिला मीरापाल अनुसूचित जाति महिला - मंजरी देवी महिला जयश्री
रतनपुरा  परासी चकलाल
छेदी लाल मौर्य
म्योहरिया
"भगौती , पसाद"
जाफना बेगम
रामलखन विसेसर
श्री मती	विद़या सिंह
ज्ञानपुर मंगोला ( कोयल
 भीकनपुर  शाहपुर
श्रीकृष्ण मुरारी
किरनवला
शफीर हैदर
बेनीगंज
बुजुर्ग लाला
 भगवन्लपुर छातंगा
महिला जयश्री पिछड़ी जाति - महिला प्रेमवती पाल अनारक्षित शम्भूदयाल
साविदा बेगम
सतीश देवी
विशवनाथ
अनारक्षित शम्भूदयाल अनुसूचित जा रामनिवास सिंह अनारक्षित सोहन सिह
सॉफर अनारक्षित
अबदुल सलाम
पिछड़ी जाति - महिला प्रेमवती पाल अनारक्षित शम्भूदयाल अनुसूचित जा रामनिवास सिंह
अमरनाथ मिश्र
रेनू त्यागी
बबिता कु O योगेन्द्र सिंह
राजेन्‍द्र कुमार	सिंह
 सिजौली  गौरा
जमुआ नं  
सिद्धी आनो
 बभन कुइयां  महरौड़ा
मल्हपुरखैइया पिछड़ी जाति - महिला
""" संध्या देवी"
 निजामपुर उर्फ सोंधा
 धौरहरा  मदुरी
श्रीकुंवरपाल शर्मा
शरदे
शाहमौहम्मद
राम नेवाज वर्मा
शालिया खातून
बगवाहा गौलिया
समदाबाद मोहन अलीपुर
औराही
वंशराजी शुक्ला
नीलम  राजेश
 भीटी दूबे  पोहिला
रामसरन सरला देवी
 संदलीपुर  मानपुर
विशवपालपुर
गडौली बझना
 कैथवल  रामनाथपुर
लोगन्ना रामवीर
पिछड़ी जाति श्री अनुसूचित जाति रामकुमार क अनुसूचित जाति - महिला नत्थो
सोहरौना काटी
तेजिन्द्र सिंह
राम	अवतार
सन्तर देवी
- नकहा गीता देवी
मल्हू पुरुष
ळ  अहिमलापुर
मेवातीदेवी
ढढ़ौना
 मोठिन  कौडियाडीह
पिछड़ी जाति महिला - शकुन्तला अनारक्षित संजय कुमार अनुसूचित जाति सुखपाल
ळ्  करीमगंज
लखनपार अनुसूचित भीटीवाल महिला
"हरिप्रसाद ,"
कुमार  छोटे लाल
कंछी लाल शर्मा
अनुसूचित जाति रामकुमार क अनुसूचित जाति - महिला नत्थो महिला संतोष
सर्वेश कुमार रामकिशोर
मूडाडीहा सनेथू
भीटीवाल महिला सकराखोर महिला
बहरामपुर
ते ल  
लवरसी अनारक्षित सिहारी अनारक्षित
` देव कुमार वर्मा
 भगवानपुर  देवकली सरैया
सुलतानपुर फुलैदा अनुसूचित जाति
राजेपुर अनुसूचित उड़ली अनारक्षित
  परसादपुर  पलिया
राम जोखू प्रसाद
नव  महमूदपुर
"अकबरपुर,दौलतपुर"
महेशगिरि
तेन्दुआ चौखडिया देवतहा
शिवयादव
राजोबाई
रामकिशन सिंह माधवी
किन्हुआ
नरायनपुर जैसिंह शिवगढ़
 रेवरी  बारा
माधुरी महिला
 दोमयी जरौठी
"मटियरा जगदीश ,"
बरखेडा बसन्तपुर उर्फ अनारक्षित
अबदुल रहमान
पिछड़ी जाति विनोद कुमार पिछड़ी जाति - महिला बीना देवी अनुसूचित जाति महिला - सरोजनी
- महिला निर्मला देवी
जाति महिला - रामा देवी नूरजहाँ
 सहजनपुर  नादखेडा
 पल्हैया  तारापुर
रामसेवक जगरूप
मिरतला
कोमल देवी महमूद हुसैन
 बुढ़नपुरा  जैतपुर
बह्रमदेवा
अब्दुल हसन खाँ
सितनी
जसवल  देवकली
लिलावती अभिमन्यू
"बेसवान ,"
रंजीतपुरचिलबि O
अनुसूचित जाति महिला - मंजरी देवी महिला जयश्री पिछड़ी जाति - महिला प्रेमवती पाल
राजेश रामलखन
 बारा  सिजौली
बहदुरिया
ल लू  
पवन कुमार राकेश सिंह
किशुनपुर चन्दनभारी
रामाकान्ती
महेन्द्री  खुशहालपुर
 दूलमदासपुर  हृदयपट्टी
सगुनियांमाफ
अनारक्षित नरेन्द्र अनुसूचित जाति प्यारेलाल पिछड़ी जाति श्री
शिवपाल लीलावती
शमीमुनन्निशां
सुक्खापुरइटौरा अनारक्षित मोहतसिमपुर महिला
जोगीराम
कोल्हुआ अनुसूचित नेवादा महिला
जं  हनुमानगंज
धर्मावतीदेवी
 बतरडेरा  सिधुआ बांगर
बृजभान सिंह मालती देवी
लमुआ केवलछपरा वलचहा
आट गढ़ी सौरा अनारक्षित
सोमवती माया देवी
 खूंटा  गोपालपुर घघौरा
म  इस्माइलपुर
 सुल्तानगढ़  रेवरी
"देईडीहा ,"
इफ्फत जैदी
जाति महिला -- जाति मुन्नीलाल
"थुमामोहन ,"
लाला देवरियापंडित
वरूआ रसूलपुर दोहरापुर
ज़ायदा	खातून
औरा चौरी
जहा मिश्रान अनुसूचित जाति महिला
 हरैया बु O  गांगरानी
सुनीता कालीचरन
जं  जगदीश
बोदहरी
संदिप कुमार
शहदू खाँ
अकवारा देवकाली अनुसूचित पिछड़ी जाति
 रामपुर  देवारा
"सुधा देवी ,"
जं O नाहर छपरा
रामसिंह पुरुष
रण बहादुर
रमायण ( 1246
 पुर रामदासपुर
पिछड़ी जाति - महिला बीना देवी अनुसूचित जाति महिला - सरोजनी नसीम खाँ
 भोपतपुर  सेगरामऊ
 मदुरी  तेन्दुली लाखीपुर
महराजा
सुमन  मोहन सिंह
रामपुरहलवारा सिरसिन्डा
जाति तुरन्ती राम
अनूपी देवी अनीता देवी
मंगलयादव
अनारक्षित राजकुमार सिंह अनारक्षित जोगेन्द्र सिंह स्नेहलता दीक्षित
प्रकाशपूर महुरा अनारक्षित
ज्ञाना जगनारायन
जगबंधनपुर  कसेरू आकला
सुनीता महाबीर सिंह
 रहीमपुरदुगवा  समसा
वेरधि नगर महिला
मंजू  सुरेन्द्र
बनियानी
निशाँ प्रियंका
गदैईया निकटहरसुनगत् महिला
गोपालपुर नत्था महिला
रामपुर संग्रामगढ़ राजपत्ती
खालिद हरपाल
संतोशधर
गुहेत  बिस्सा
राधेश्याम हंस कुमारी
सिलौटा मांगलपूर अनारक्षित
कटोरा
गजराज रानी
अतरकौर
जाया खानम
रेला
नेवादा महिला लखनपार अनुसूचित
पिछड़ी जाति - महिला महिला
