0
नं  गोकुल
त्योरखास
साडासैदन
कुछेजा
गोहरियां
"अकबरपुर , दौलतपुर"
कांकसी
 रहीमपुरदुगवा  समसा
विल्हत
कोटसराय
छौकरा
जलालुउद्दीननगर
नैनखेडा
सिहाली खद्दर
तिन्दोला
बराविकू
टोडा
खरूआँवा
भुसना
तिरहुत
हरवंशपुर उर्फ लक्ष्मीय
चांदपुर सरांय भारत
दीपगढ़
ईस्सरपुर
तुर्कीपुर फफूँद
अनुगुइया
श्यौराई
चमरपुरवा
बरडीहा
बारहकोनी
थोक कमल
निगोह ईकारपुर
मेदपुरा सुल्तान
बनकट उपरवार
सुमन देवी गीता देवी
अनारक्षित सोहन सिह अनुसूचित जाति बुध लाल अनारक्षित गुलशेर खाँ
गढी चौखन्डी
नेवादाईश्वरीसिंह
रमगढ़ा
बाल्हामऊ
बिशनपुरा
चन्द्र सिहाली
जगनारायन अजीत कुमार
रजपुरा टाण्डा
अनुसूचित जा रामनिवास सिंह अनारक्षित सोहन सिह अनुसूचित जाति बुध लाल
नांद पसियापुर
नसीरपुर कैथी
महुलार
भैसोड़ बलाप पहाड़
बीकमपुर
धातरा खुर्द
चाँदपुर कैल
बकैनिया दीक्षित
छत्तरपुर खुसहाल
खेड़ा
दिवाकरपुर
बिसांवा
विसई
बहेडा आस्सा
हथियागढ़वा
बनार अलीपुर
मीतौ
डढ़िया
नकहरा
नरायनपुर जैसिंह शिवगढ़
नेनुऑ
फतेहपुर देहात
न ० माना
होलपुर
जहीरपुर
सुबाव कलां
ओखरा कुंवरपुर
उंजी
बालापुर खालसा
सिठौली कला
सबरगह
आजमपुर मुलसम
रामचन्दर राकेश कुमार पाण्डेय
मकदूमपुर कला
अरारा
बरनपुर
कम्मरपुर
बौण्डर
भूपतजोत
लोहरा
मलिकपुर बखरा
तरसावां
टीप
घमरावली
धनियाकुडी
सिरौरा बांगर
डेरवा
मटिहनिया चौधरी
बिकवाजिदपुर
मँगरा
तेलियाडीह
बामी
भिसवॉ
दलेलपुर
पिपरी बुजुर्ग
बादवामनी
अल्हैपुर चुरसैन
कुल्ली
बेडीजोर
कल्लूवाला
पिपरा अदाई
हिम्मत खेड़ा
देवरिया मीर
खाबरी अव्वल
खुखुन्दवा
पिपरा भोधर
अमरेडी
चन्दो
सजनापार
रायपुर भैंसही
बरद्वारा
दौलतपुर कर्खा
छितावर
नगलाबरी
चन्दनी
चमियानी
छेड़ापुर
माछरा भगवानपुर
दोताई
खेडा कलियानपुर
गद्दोपुर
सीऊर हरिनरायनपुर
जमीन लौहरपुर
कवलापुर
गोपी
ज्योतिशाह आलमपुर
सैवसी
सूपा
वहलना
जगहता नजीब
सकरपुरा
कुसहटा
महिला सुषमा अनारक्षित अच्चिदानन्द पिछड़ी जाति गयादीन
अरूण कुमार महिला मुन्नी देवी
मोहनपुर
जाति महिला - रामा देवी नूरजहाँ
बर्रा मऊ
सड़वा कला
सिधौला चेत सिंह
बन्दीबेलासपुर
खरजीवनपुर खिमावती
ढुढ़वा कुतुबजोत
रामपुर चक
हादीदादपुर मई
मतलुबपुर
तिलसहरी बुजुर्ग
नौगोइया
शाहपुर उसरी
बेग्गी
दुलारमऊ
खरगपुर
धर्मपुर सरावगी
भोगपुर शाहपुर
हिसामुद्दीनपुरपिपरा
गोसाईपुर उर्फ जिन्दा
रखवाँ
गोधी
वासूपुर पूरेरूप
पौरा
चौथिया
नाराहट
भिस्बामठपालगिरि
कुंवरपुर कसावा
सिकटिहवा
बरसामई
सकवा
सोंगरा
बनबीरपुर
रहुसत
चन्द्रपलिया
सौहार
किशनपुर भोगन
मनिकौरा खुर्द
धसका
अठहठा
जसपाल मुन्नी देवी
जौहर
बहादुरगढ़
गिरवां
बैकुन्ठपुर अहिरौली
तौलकपुर
करवा
रैपुरा भदौरिया
राजापुर परैना
मंसूराबाद
मझिगई
उमरपुरगौती
ओदरहाँ
पथरा मु ०
लोहार नगला
पिपलोई
डड़वा चतुर
तुर्कीपुरावास
खानिमपुर
रतना रोहतास
छिछोर करौदी
तोलेराम राम भूषण
उदशाह
दरिगापुर भारौल
धरमौली
छतुरीवरी
उमरी कलां
ऊचगॉव
शेरूआ
कन्दरा
नरचोचवा
भदेठी
नकौडा
चोरारी
कोईलभार
जैनपुर
पेदुमनाथ सुरसेनी
राजेपुर मूडाडीहा
अरसारा
खुदादादभारी
रेडीमलकपुर
बगौछा
मलमलिया उर्फ सिरसि
चकरा गोसाई
रसेवन
गोपालपुर सरायख्वाज
जमुआ जमसोत
हरवाई
नीबीं
पिलखावां
 पाण्डेपुर  रमपुराखम्हरिया
फतेहनगर
अस्ती
गरावां
मूल्हापुर
बसही बन्देदासपुर
तुर्कडिहा
तारनपुर
कन्दौसा
निनौरा श्रंखलापुर
मतवरिया
खरगौरा गनेश
लबेदी
गुड़वड़ी
अजगरा मशकी
मौलानीपुर
पिपरगडडी
अखईपुर
एकौनी
मोंगर
उरथान
सिघौंला पुख्ता
लीलाडेवा
तिलसई कला
औरंग नगर खेडा
कहटा हमीरपुर
नगनेधी
बैदा
हक्काबाद
रेहा
बसधाडा
थौर
वेमहरी
अकबरपुर दबोली
बसन्तीपुर
सिधावे
महुआरी उर्फ अफलेपुर
जरौटा
विलन्दापुर
पुर्वा रावत
अगियौना
मिरकापुर
चेवारपूरब
ततीना
जल्दीपुर
रैकेपुर
लालपुर पट्टीकुन्दन
देवीपुर
करनौली
वारनवादा
रेवली
पूराकटारू
मँहदा
भुगैचा
बैजुवामऊ
हर्राजपुर
दराबर
भैसा
शेरपुर बल्ला
कासोखास
समनपुर
नाउमुण्डा
विरहरा
विशाफ कलां
खिरियाकलां
घनश्याम नन्दलाल
रायपुरदलपतपुर
सोहसा
खुरचन्दा
रूदापुर
वीरमपुर
इकबालपुर
लाखी
लालगढ़ी
जर्मुवा बुजुर्ग
रूदायन
बद्धूपुर
कीरतपुर निमाना
परछा
मंझारी
हिम्मतपुर नासिरपुर
बहुवनमदारमाझा जैसिंह
जलोखरी राउपुर
मझवनखुर्द
कैर
कांकाठेर
बांसी
कान्हरपुरा
महमूदपुर खास
तुलापुर
बेगमपुर हर्रे
भिठाई
डोढ़ियापारा
हरदी
गौरासी कलां
खजुरनी
लालऊ
चैलाही
गोयली
वसंतपुर डाँडा
साढौली हरिया
ईशमपुर
सहपुरा
परानछपरा
राजपुर बुजुर्ग
हड़ौरा
हरीरामपुर कैथोला
कटघरा खादीमान
सकरन
धगवॉ
कमरूदीनानगर
भमरौआ
गोकनी
मोहम्मदपुर तालके इब्र
गाई बसन्तपुर
एलमपुरा जौहरा
पारा गरीब शाह
अरूवा
दुबरा जगदीशपुर
कुईयांमदारपुर
बरौली मलिक
परियर
 धरावनारा
बढ़पुरवा
करकौर
बहरोली
खांड
नाकऊ
रसूलपुर ब्रम्हनान
अलाउद्दीनपुर
आलमपुर गावडी
मुगर्रा जरासी
बन्थर
रामगढ
सकरवारा बगुलिहाई
हिनॉहू
उदयपुरग्रन्ट
गुरसेल
शाहपुर सिरपुडा
बढ़वलिया
पिपरावाँ
मीरपुर कोनिया
नदायें
नारी पचदेबरा
महमूदपुर पुख्ता
केवारीपरमानन्द
मुन्तजीपुर
ठकुरेपुर
लतीफपुर बाँगर
परसा जंगल
तालागांव
पहुतेरा
रामगढ़ पंजीपुर
पथरा एत O
भीमापार
मौजमपुर
धोषण
रामपुर हृदय
मसउदपुर
भदावल
रूढा भवनाथपुर
गोडवा साहबगंज
तुरकहटटा टप्पा गोकन
बहोरा
मानपुर अहियापुर
महेशपुर कवेलवा
सासनी देहात
अंधियारी
काँटी
खजुहा
औरिहा
चतुर्भुजपुर
जड़ेरूआ
शिवनाथपुर
कोटलानगला
गोठवा
मौ.पुर खुडलिया
जोरडीह
बडरावां
मोगलहा
सुल्तानपुर बैरीसाल
सुमन  मोहन सिंह
भुहिरदपुर
अहिरौली बुजुर्ग
उखरेण्ड
आनन्दीपुर
मलौना
मुड़िला बु ०
अतर्रा ग्रामीण
रिठौढा
खलील पट्टी
कम्हरिया
खन्द्रावली
असना
कुरकुरू
ददरा
उरियारा
कशियापुर
सड़
नगला गढू
पूरेफाजिल
धवाकर
मैलारायगंज
उमरियासारी
हिरौनी
अबुल फजलपुर बनी
छतरीपुर
पथरौडी
परसोतिमा
अकबरपुर गारब
स्याना देहात
बंगौली
विजयपुर द ० पट्टी
खासपुर
हरपुर हल्ला
झकहा
स्वालेमुजाहिदपुर
 कोहरा  सुरहुरपुर
पनवड़िया ई  जलालपु
शाह जलालपुर
महुव
चक काशीराम
शाहगढ़
हरीपुर
भूलनी
नैपुरा
हरफरी
सरूरपुर
जलालपुर बेहटा
विलारी
आशा
अटौर
खडौरा
आलीपुर पटट्टी
बुढ़नपुर
मियागंज
नुरपुर अरब
बड़राव
खुर्दामदारपुर
हसनपुर कोरारी
सूरतनगर
अयुबपुर
मीरानपुर पिनवट
कुल्ला हवीवपुर
कछौली
मूसाखाड़
घोघरेकी
बलिया कल्यानपुर
बसोहरी
राजोबाई
मानिक तालाब
सिमराई
बसेली
अखबेलपुर मलवा
जंगेठी
रौहारी
नेकपुर हातिमपुर
जमखुरी
साई
छितरवारा
बसहीया बनबीरपुर
सलेमपुरकालपी
मकरन्दरपुर ता O पिप
मुज्जकीपुर
बहेलियापुर
तरांव
अनौसा
दुबाही
ढोंढपुर
गंगश्री
सुगानगर लेहरी
गुहेता  बिसा
मोहनपुर रतनपुर
शिवकुमार मुजीब
लदावली
करौंसा
पियारेपुर
नैगमा खिरिया
परमानन्द पट्टी
सिपहिया हुलास
महनुआ खास
सैफपुर फिरोजपुर
महमदपुर जाटान
धर्मदासपुर
टेण्डवा बसन्तपुर
मुढाला
बासपार कोठी
बक्सरिया ग्रन्ट
चक शिवचेर
उफरापुर
आरिफपुर नवादा
हलिया
नरहवां
चड़राव
कल्लियारामपुर
कैमार
मुबारकपुरपिकार
TRY
जाम
बरेजी
सिहटी कर
पतवाडी
बशारतपुर
चांदापुर
गालिबपुर
करहिया हजारी साखोपार
ढोकरी
खोखिया
केरमा महरुपुर
बसखारी
खुजऊपुर
मुजहनी
कसौझा उर्फ पूरे रघई
थून्ही
डोगराखुर्द
केहरीपुर जंगल
कैलई
छापुर
कनकटी
पहाडपुर कला उर्फ म
जिगनी
भिटहा उर्फ कटहा
सुरजीपुर
रझेड़ा
घोघरा
जमुनिया महुआ
सरैया प्रवेशपुर
उम्मरपुर प्रीतम
कुण्डेसरा
लखैया
रायपट्टी
विषयाहन्नू
लकड़ी निस्की राय
कोसोन
महना कला
सदरपुर बरौली
जीवनपुर
देवचरा
नल्हेडा
डिबाई देहात
बेलवारे
रौरी
गोवरा
नगला काडर
गढ़ी श्रीराम
जिगिना भियांव
निधिनगर
खुर्रमपुर मंगावली
सुल्तानठेर मौहम्मदपुर
परशुपुर
सिंधौली
धरसड़ी
इसमैला
चन्द्रावती
खडवाडीह
चीतापुर करकोली
उत्तमापुर
बजीदा
रमाइन महमूदपुर
सदलपुरा
नरमऊ
शाहपुर खितौआ
मीरनपुर
सरायगोकुल
सेवरामऊ
करकौली
महुलानी
रामपुर रायसाहब
सराय सहजादा
जाजपुर भगवन्तपुर
सहेरूआ
रोमनदेई
नीचाखेड़ा
साहूमई
पीपली कलाँ
पौन्डरी
कटैइया बल्देव सिंह
महमूदपुर नगरिया
बरवा खुर्द
सिरासौल जसा
भदेसिया
गोड़सैरा
भदपुरा
छतमी
बडहरा
गुमदहा
पिपाला इख्लासपुर
भगा मोहम्मदगंज
वाछेमई
बनपुरवा परतीपुर
झंझरा चौबे
सल्लहपुर
उचगांव
मुजहनिया
लारौन
सनहाँ
टिटिहरा
कंजासा
हंसवा
मंगलनगर
रक्षौडा
मुन्नी देवी रूकसाना
गिदवासा
गोल्हौरा मु ०
तेलयानी
तेन्दुली
मकरबई
जगतपुर
भेलया
मछलीगांव
गुनिया खेड़ी
ईटगाँव
निरमाना
नदुआ
पिपलिया गोपाल
बंका खास
नेतराम कमला
पेड़ारी बुजुर्ग
हैथनाखुर्द
मितावां
मुर्खा
बाकरगंज
धनमऊ
टंगपसरी
सोनापार
गनगोला
उकावली महलजना
सुठारी
रीवन
सतहरा मोहन
नयागांव देवरियाँ
जब्बारीपुर
लैन
लुहियापुर
विरैता पाल्हीपुर
भिड़ौरी
नोनाड पाण्डेय
अकबरपुर ताल्हू
बीजना
अर्जूनपुर
अर्कापुर
बडौदा
सुराया
जरैरा
रोरावर
खुजेहटा
चकमझारी
कासिमपुरा जिगिनी
सेहुड़ा
नरकहवाँ
पूरे परमेश्वर
रियावली नंगला
उमरछा
हरनगला
विदखुरी महिला सुखसौरा महिला
रामपुर जोहन
राजपुरमिलक
अयोध्या
भिण्डकुण्ड
तालिबपुर उर्फ कनकपु
चकफरीद
चौबेपुर
हरखी हरखा
डडारी
बिहुरा
पचौली
मौजूमपुर
हरदनपुर
नौआ नगला
मेहरल्लीपुर उर्फ भवरी
खुर्दा
शहजादेपुर
सहरिया नरपत
फरेन्दी
भीमलपुर छपरा
गुआर
नासरखेडा
चुरबरा
जरियारी
रत्नावे
वकीलखाँ छोटे खां बकाउल्ला
आगापुर
पदमी
चेरूई
रामपुर घनश्याम
नंगला खा
मुस्तफाबादकला
सोहासा
चाका
सुन्दरी
बारा दौलतपुर
अमांव
निजामपुर गढूमा
खड्डा
हल्लौर
कुचैटा
मीरपुर दरियाबाद
भोयस
नहवा परसौरा
महुअवा बुजुर्ग
रामपुर मथुरा
वसुही गौरसैरा
भुसैलिया
सिहारूखेडा
मुड़िया छावन
भदेउना
गठौना
अनुराधा कुमारी सरला
अभयराजपुर
पुरैना
मेवली खुर्द
फरदहा
खानपुर भगतपट्टी
घटरम्हा
दिगवार
अन्दूपुर
शिवरा
दहेलिया
मलिगाँव
मल्दा
इन्द्रनगर सिकतरा
सिरसिया ठकुराई
सरकड़ा परम
खैरीकला
जयतौली मु ०
रमवापुर दूबे
टिसौरा
सोनपिपरी खुर्द
भिगारी
मोहम्मदपुर कस्बा
मौरावां वेसन
मुहम्मदपुर बाबूपुर
हारगुरैया
राईस खां
सुन्दरपुर
असौजी
हरदोई गूजर
मदारा दुगावां
मादेपुर
मेण्डारा
नगपरा
विलेहरा
चाँदौक
फकतहैदर अली लल्लूराम
कुडौनी
नूरूल्लापुर भगवानपुर
शिवनी
रामपुर रकवा
गोरहा
कदौली
हांडा बसेहरी
पटनीजंगल
खुजनावर अहतमाल
लेडू
सेमरिया कुशल
बादौठ
दवोपुर
सोमनाभार
उपरालसी
जाम्हॉ
शेखूपुर हाथवन्त
विरैली
पड़खोरी
ददलहा
धौर्रा
महुई बु 
दामा
बहचौला
वीघापुर सिठौली
बहोरवां
नादी निधौरा
रहीमनगर
पिपरालाला
भसडा
महुजा नेवादा
खेरिया
हीरालाल दिनेश कुमार
खाखोपुर
भूला भुलनिया
गोरखपुर हरिभानपुर
निहैला
विन्द
कथरहा एवजपुर
तोहफापुर
बिरौली
बौरडीह
पौटी
मलिकमऊ चौबारा
महाऊदुर्ग
खरूसा
मकदूमपुर
सोनफेरवा बुजुर्ग
परशुरामपुर
"महरी ,"
छेउका हुसेनगंज
करविगवां
बनगांव
वदौनिया
रतनपुरराय
उन्नाव बन्ना
इन्द्रकुश
मोहम्मदपुर
अखतौली नयाबॉस
जारौठ रामपुर
भरिया लबेदपुर
पुसौली
कठवा
भुइलीखास
चकलालचन्द
निधौली खुर्द
रायगंज
जिगिड़सर
भैसिया
सिमरौली
किशोरी
भैंसाना
गिनौरा जनारदार
बरमपुरा
ईसानगर
हर्रायपुर
जाहिदपुर कला
मड़ारबिन्दवलिया
बीजापुर
पैगू
शेखां
खुटही
कुसुम्ही खुर्द
पड़ेरूवा
बाजीदपुर
मोहरियॉव
बीरी बीरी
खेरवा
उड़ला जागीर
भरौपुर
भैसारानी
परसेहरा शरीफपुर
इटखरी
सबया
सुन्ना
बेलहसा सिकरी
खतौली ग्रामीण
गन्धरियाफैज
दभा
कलौदा
मगरौली
बड़ोखरबुजुर्ग
फत्तेहपुर जुनूवी
रौतापुर
हरसिंगपुर
पिपरहिया
नरायनपुर देवा
एका
कुमार जरीना
परगासपुर
माल्हेपुर
मुखलिशपुर
टांडा
खुकनिया रामराय
खानजहांपुर
भेलावा खुर्द
सथरी
महराजी
मुडेहरा
जमुना सालिकराम
बैजनाथ
आमी
भरतियाका
लौलेहरा
कौरारी सरहद
चन्दौहा
किरथुआ
वमटापुर
चितहला
पंडरा
मझपुर्वा
लखुनो
मोढी
मंगरावा रायपुर
सोहरामऊ
परगसहां
संसारा
नगलिया जाहर
अहेथियाकिशुनीपुर
मदनजुड़ी
अच्छेजा घाट
मोतीपाकड़ श्रीकान्त
हैबतपुर कर्खा
बजाही
पड़ोली
मिर्जापुर
मीरानपुर
सरायकल्यान
कठघरा
केसरी
बैवाही
कौहारी
मुड़ियार
नगरिया सादात
बरसीपार
पलड़ी
ब्राम्हणपुर झमका
ददवारा
परही
अकवारा देवकाली अनुसूचित पिछड़ी जाति
सुमन कुमारी देव नाथ
कर्मी विझलामऊ
औरही
मझवलियां
गोपिया
मधवापुर
एकसड़वा
कमदा
कायस्थगांवडी
बफरी बुजुर्ग
केवटलिया चौबे
कपेड़ कटका
खेतुही
बकिया
पिपरीडीह
मौडकला
करंजाकला
वैशौली
सखौलीकला
उमरीमय टटेहरा
सरांय जोगा
चाँदो
तामापार
ज्ञानपुर सिसौना
बहमनौआ पेंग
क्योलडिया
ववईभटपुरा
परौरा
जवाँ
भलवा
पिण्डोरिया
बादशाह नगर
सोनहरिया
मियांगंज
अगवाल
नैड़ी कठारी
पेडवा
खलारी
गोपालपुर ता O नगरिया
सहजपुरा
कराहपीढिया
बघौरा इनामपुर
रावल
अहेवा
नौराहन
सराय जयराम
कासमपुर गढी
भरतापुर
भंडसर
बनवां
मुतिहासा
विशुनपुरी
नवनीत शारदा
सारौंतोप
आवागोझा
बैरीवीसा
चन्दौरा बहादुरपुर
कंठीपुर
बलीपुर खुर्दवा
गोपियापुर
छिरावली
चन्दावली
डहरा कला
भदरेखी
राजापुर चकबीबी
कैथवारी
जिरौलीकलॉ
सहोरा
सरमस्तपुरकोटा
औरहवा
परवा राजधर
सरांयकीरत
औरंगनगर
निवहरा
ज्ञानवती रेवती
करूवा
हतेवा
सुखरामपुर
अहिलवार बुजुर्ग
कसनही
सोंधिया
सिकन्दरपुर माछुआ
भाला
फत्तेपुर बेलाबाग
हरडेकी
लखनडीह
रमदाना
भसाना
मदारगढ़
उमरा बुजुर्ग
नानक गंज ग्रन्ट
गौनरिया राजा
भगेरी
गुरदहा
डिघवा खुर्द
सिसरेडी
छाहीं
रामनगर खागूवाला
कॉकन
बारौन
मिलक मुण्डी
बुलहवाँ
सरमस्तपुर माछुआ
कनौरा
जौहरी
दर्वेशपुर
किशनपुर दुर्गनगला
महमूदपुर लखनेपुर
धवारी
मु ० असलम मीना कुमारी
महनौरा
रामपुर महुआबारी
सुल्तानपुर बिलौनी
सरैया द्वितीय
कलावती सुदेश्वर
मखनहा
लोहजरा
कुर्वान सराय
सुल्तानगंज खरेटा
फूलपुर उर्फ जगापुर
पूरेसत्यभामा
कूराडीह
खेताबपुर
कथरामाफी
मिर्जापुर मकरन्दपुर
उद्यमपुर नरैनी
मामऊ
ढिलौरा
महमूदपुर बीजा
कर्री
मानकपुर सादात
पैसार देहात
खाईखेड़ा
बथुई अक्का
भाण्डरी
बुधनई
खँतहरा
लीलाधर छपरा
अहिरौली बु ०
पिगरियावां
केनौना
सादातमसौड़ा
रामपुर गिरिन्ट
बिर्रा
जलपापुर
बस्तौरा
साधोपुर उर्फ रामपुर
ज्योरह कल्यानपुर
किशुनदास पट्टी
खरचौला नान ०
मिरदादपुर
जेलियाब नारसपुर
भाईपुर खुर्द
रफीपुरसिया
भिस्वा सरकारी
पिचूरा
रोजा याकूबपुर
सिकन्दरापुर
नारई
दहगवाँ
शुकुल दुलैचा
धनगढ़
वेलाडांडी
नहवानीपुर
रामापुर कुवरपुर
सगरा सुन्दरपुर
सलीद
म्यारी
सेवापुर
चकियाहयातनगर
सैदानी
अंगरासी
मिठवारा
कबीरपुर
सरायहरिनारायन
फुकहा तेलियानी
फतेहपुर सरैया
बढ़या हरदो
चफरी उपरहार
विशुनपुर लेबरूआ
बबीना सुखचैनपुर
रमसहाय
पैराई
शेखपुर अलीपुर
हाशमपुर
मझलीपट्टी
ददमई
रामापुर बरकतपुर
हथौधा
ज्योना
बडेहरा
सरहरी
औरइया निधान
हरीहरपुर करनपुर
पिलखनीदमगढ़ा
बाबटमऊ
रतनानन्दपुर
फुटिया
रुरुखास
बीबनपुर
अराजी कस्बा स्वाद
भीखपुर खुर्द
दिल्ली आगरा
भण्डरा
सलेमपुर जाट
रम्पुरा तख्त
पसिका
वासीपुर उर्फ पिपरी
सीमईमौलानापुर
कुरैया कलां
तरना
माहेपुर
मोहम्मदपुर नौगवां
मनवरिया भोजा
लखनपार अनुसूचित भीटीवाल महिला
लाह खुर्द
ईखू
भैसहा
धनजई
कोइलारा मुबारकपुर
परसौना रघुनाथ
शाहपुर बकसोलिया
अमलौली किडौरा
अरनौला
नसरतपुर
पैलानी उत्तर
सोनवानी
अनारक्षित बकाउल्ला जाति - महिला विमला देवी अनारक्षित राजकुमार सिंह
कासा खुर्द
जखारा
फतेहपुर सहावपुर
तिलाडी
महुआडाबर
कलुआपुर सानी
रूडकी
अहलादनगर
रसूलपुर कलॉ
लोहवन
कुबेरशाहपट्टी
मामखोर
बेलगढा
तालासिरिस्ताबाद
शाहपुर कुरमौल
इस्माइलगंज
केशवबारी
रारा
रामपुर नजराना
सगंबलपुर उर्फ रतनपुर
झावर
चन्दवक
बाहरपुर
होर्ची
कल्ला
शंकरपुर सरांय
अहरूइया
शाहपुर बसुदेव
टंड़वा
रायपुर महेरी
जगतुआ
सिरसियाबुर्जग
इटौरा डोरी पुर
खतौआ
रामपुर खास
पकड़ी लाला
बहेदिया
घुराई
रसूलपुर खान
हिन्डालपुर
जटपुरा मुकीमपुर
एलम नगर कटरिया
म्याऊँ
रेसरी
दौलत चक
अम्बाई बुजुर्ग
